,Date,UserID,DrivingDistance,Avg_Speed,Numbers_fast_accelerating_8,Numbers_fast_accelerating_9,Numbers_fast_accelerating_10,Numbers_fast_accelerating_11,Numbers_fast_accelerating_12,Numbers_fast_accelerating_13,Numbers_fast_accelerating_14,Numbers_fast_accelerating_15,Numbers_fast_accelerating_16,Numbers_fast_accelerating_17,Numbers_hard_braking_8,Numbers_hard_braking_9,Numbers_hard_braking_10,Numbers_hard_braking_11,Numbers_hard_braking_12,Numbers_hard_braking_13,Numbers_hard_braking_14,Numbers_hard_braking_15,Numbers_hard_braking_16,Numbers_hard_braking_17,Avg_coolant_temperature,Max_coolant_temperature,Min_coolant_temperature,Avg_engine_rpm,Max_engine_rpm,Min_engine_rpm,Max_speed
350,2020-08-12 08:37:10.415,mcu2,86.68562963626543,24.77195899141036,13,6,4,9,5,6,3,0,7,3,13,8,16,4,5,7,11,0,5,3,87.96260284218398,95.0,46.0,978.4847127555987,3467.0,160.0,73.0
351,2021-01-11 07:36:29.643,mcu2,67.87156025324835,29.308835672997517,5,5,10,3,8,7,2,0,7,1,10,7,16,4,7,0,2,2,0,8,88.19420692603676,98.0,68.0,951.32226487524,2938.0,577.0,107.0
352,2020-11-02 07:53:03.619,mcu2,129.54063991708375,27.30683661645423,11,4,3,1,1,1,5,4,5,1,11,22,1,4,12,11,1,7,1,1,92.51369495166487,94.0,72.0,1000.7336698337292,2489.0,161.0,47.0
353,2021-03-24 20:43:59.941,mcu1,14.65671263231626,28.1701551342034,9,1,5,7,0,5,1,0,4,0,0,4,0,12,9,1,3,1,1,5,86.92991845056066,95.0,76.0,1073.8700179533214,2753.0,570.0,71.0
354,2020-12-22 19:03:51.291,mcu2,6.2845284164301125,28.066890495867767,22,0,10,7,5,2,1,0,5,4,14,20,7,1,7,5,6,2,7,8,88.62112403100775,101.0,36.0,1060.9268950028072,3145.0,161.0,91.0
355,2021-01-08 08:52:14.674,mcu1,45.60821972094404,26.426512153759194,17,12,9,0,0,0,0,2,4,0,31,9,4,1,0,0,0,4,2,0,88.33185411177368,93.0,51.0,1092.412747938489,2897.0,172.0,98.0
356,2021-03-23 18:08:49.155,mcu1,11.433277342381833,30.84124087591241,31,15,5,6,0,1,3,3,7,1,9,8,6,12,2,4,1,0,1,8,88.4764211062962,92.0,46.0,974.0614823498762,2769.0,578.0,88.0
357,2020-12-21 18:14:02.782,mcu2,15.829974722268133,24.876977152899823,11,6,2,3,4,7,0,7,0,1,4,4,6,8,4,0,11,4,0,4,87.17275097783572,90.0,215.0,990.809219858156,2882.0,611.0,62.0
358,2020-12-07 09:32:35.205,mcu1,57.02658654463561,29.58359133126935,5,22,7,0,11,1,1,1,4,2,2,6,3,6,6,5,1,10,7,1,86.7327398255814,89.0,89.0,980.5340640809444,2272.0,149.0,52.0
359,2021-01-26 11:13:03.077,mcu1,22.261658310921888,31.423034934497814,6,21,0,1,8,2,6,2,4,4,1,10,8,1,4,1,3,0,3,3,90.29807488893591,89.0,45.0,1430.03591160221,2925.0,585.0,56.0
360,2020-08-04 17:19:21.333,mcu1,10.53228017896973,26.559345983044004,18,3,4,2,6,1,0,6,1,1,21,6,6,8,8,7,0,10,4,0,87.92741061755146,89.0,36.0,1108.718076923077,2596.0,595.0,93.0
361,2020-10-13 11:21:01.114,mcu2,15.79375469306876,18.46440677966101,0,6,12,2,0,6,4,1,5,5,11,7,0,12,8,3,5,0,7,1,90.71151821436092,98.0,57.0,982.7009515178977,2915.0,202.0,94.0
362,2021-01-24 18:06:06.771,mcu1,3.351765390426084,30.530996309963104,27,2,1,3,4,1,6,2,3,1,31,6,7,12,1,6,2,7,10,0,86.29926199261993,91.0,46.0,963.6370209689079,2693.0,144.0,79.0
363,2021-02-28 19:07:49.540,mcu2,115.41173926247312,44.29295263244761,21,10,7,6,0,1,3,4,1,3,1,2,2,1,0,5,11,3,10,0,89.13257740950718,99.0,61.0,946.6982173844457,3129.0,607.0,75.0
364,2021-01-24 18:06:06.771,mcu2,177.34993713094917,29.17384952520088,6,20,10,4,4,2,5,1,5,0,3,1,16,0,12,4,4,6,10,5,86.2462927143778,97.0,50.0,1030.0808466342817,2536.0,154.0,70.0
365,2020-12-01 11:14:44.529,mcu1,6.023652226058218,28.26354752739117,8,6,4,12,8,2,6,4,1,5,2,20,14,4,7,7,4,4,0,1,88.19363891487372,92.0,52.0,1156.5546455803446,3304.0,258.0,65.0
366,2020-08-31 07:23:21.708,mcu2,79.33791238900241,30.871126760563378,16,6,16,7,10,7,6,3,7,3,16,5,1,2,6,1,11,0,0,5,87.5749256863088,94.0,68.0,1014.8691052765739,2283.0,576.0,56.0
367,2020-10-12 18:11:20.259,mcu1,105.32352297930409,34.50948131622978,9,9,6,9,5,5,8,4,0,4,0,5,4,1,0,5,0,0,2,1,89.55169340463458,91.0,90.0,1073.7146989219036,2463.0,60.0,104.0
368,2021-01-31 21:19:34.857,mcu1,79.33791238900241,22.831373866308365,12,5,2,12,5,4,0,1,1,1,3,5,2,4,8,11,3,2,1,0,87.5749256863088,215.0,50.0,1061.6107784431138,3304.0,125.0,61.0
369,2020-09-25 07:54:14.161,mcu1,164.4432398323292,29.582109479305743,5,10,6,13,8,1,1,1,1,5,9,2,0,4,6,4,2,7,1,8,87.08351409978306,89.0,73.0,1070.8296296296296,2917.0,576.0,53.0
370,2021-03-25 19:40:21.367,mcu1,59.62434314564635,77.01520176893311,5,7,5,2,6,0,4,1,3,3,2,7,14,1,0,1,2,7,5,3,87.99851647769418,99.0,58.0,1003.3237746891002,3364.0,128.0,53.0
371,2021-02-18 08:55:27.728,mcu2,13.52032520024077,23.031767489016556,22,2,7,12,2,7,2,2,0,3,9,10,7,1,12,7,6,6,0,7,87.22496570644721,99.0,215.0,1023.7544359949304,3661.0,568.0,60.0
372,2021-01-13 17:40:48.993,mcu1,6.317919034303747,25.16277985074627,2,4,4,13,0,0,1,4,5,1,2,3,6,3,2,2,3,1,3,8,92.40277349768877,96.0,90.0,1228.0350102971465,3271.0,161.0,69.0
373,2020-09-25 20:36:52.982,mcu2,13.615369542658948,22.7171669793621,22,5,18,4,12,1,1,6,7,5,12,10,16,1,1,11,4,10,3,4,78.09423393739705,90.0,215.0,985.673209249859,3103.0,599.0,73.0
374,2020-10-08 19:04:32.694,mcu1,94.23494317557244,29.578839590443682,7,4,2,1,4,5,2,0,2,4,0,12,10,3,0,1,1,0,0,2,88.85812964930925,90.0,58.0,989.720980311731,3304.0,706.0,71.0
375,2020-12-21 07:53:09.246,mcu2,6.317919034303747,37.827800239166336,11,9,4,13,0,6,1,6,4,0,21,10,6,0,12,5,0,4,3,8,87.94516883985291,97.0,33.0,964.783150303229,2513.0,122.0,60.0
376,2020-12-09 07:54:52.625,mcu2,75.07564039058822,22.7171669793621,27,20,7,3,1,4,3,3,5,5,11,0,5,2,3,0,1,7,10,0,89.12925739810161,95.0,39.0,1008.0500520020801,2689.0,165.0,50.0
377,2021-03-29 08:39:25.889,mcu1,142.34388871609883,23.43490701001431,21,6,1,7,10,4,0,6,3,1,0,11,2,0,5,0,1,2,10,4,86.74988409828467,89.0,72.0,1050.640650854937,2966.0,124.0,76.0
378,2020-09-03 07:25:29.300,mcu1,225.40663032224182,23.805323925593328,1,15,0,2,11,0,2,7,0,2,6,1,10,0,0,1,11,0,0,0,87.53117662405425,94.0,65.0,1715.5165339126238,2603.0,116.0,86.0
379,2021-03-30 17:52:00.449,mcu1,6.317919034303747,25.435571196534923,18,8,0,5,12,1,0,2,7,3,23,6,10,3,5,4,0,0,0,0,85.6900108577633,90.0,25.0,1073.8700179533214,3207.0,121.0,86.0
380,2021-03-08 08:29:56.250,mcu1,13.363225774637911,28.066890495867767,21,10,3,6,0,1,6,7,4,0,31,18,8,7,0,11,3,0,0,4,87.26133691635874,98.0,74.0,1141.0905864279282,3000.0,596.0,60.0
381,2020-09-04 18:50:00.740,mcu1,28.604618241369852,24.98549790525298,1,18,9,6,2,2,1,1,7,3,31,5,0,4,9,0,0,3,5,4,87.39893617021276,90.0,73.0,1034.5610344827587,3125.0,146.0,47.0
382,2021-03-30 17:52:00.449,mcu1,71.74791326782156,28.466983938132067,13,3,3,2,2,8,6,4,0,0,21,9,1,5,2,7,1,4,4,5,87.92741061755146,96.0,79.0,1037.2447443181818,2810.0,202.0,42.0
383,2020-09-21 07:51:22.067,mcu1,12.255201760144788,26.51304347826087,3,7,1,4,2,4,0,7,0,3,19,0,3,1,7,11,0,0,7,5,89.5338736492103,95.0,65.0,1075.3454179254784,3093.0,114.0,54.0
384,2021-01-26 11:13:03.077,mcu2,23.286083835964586,33.45040101308569,17,20,8,13,0,1,4,1,0,0,5,7,7,11,2,6,6,0,2,7,87.8410918114144,98.0,92.0,1052.725,3324.0,0.0,90.0
385,2021-01-24 18:06:06.771,mcu2,40.46034591867072,28.87473867595819,1,21,9,3,0,4,6,5,5,6,14,2,14,0,9,0,5,4,5,5,89.27991360691145,92.0,65.0,1106.9606820461383,2272.0,154.0,90.0
386,2021-03-08 18:16:15.626,mcu2,125.18996138589092,28.763631005010318,8,0,7,2,2,6,1,5,4,6,10,11,1,8,0,4,2,6,4,5,86.74988409828467,91.0,66.0,1014.7577030812323,2925.0,0.0,95.0
387,2021-02-03 10:29:33.722,mcu2,225.40663032224182,47.057221965851404,31,4,3,7,10,0,2,3,4,3,11,2,16,6,1,0,2,3,0,5,86.95459209851204,89.0,36.0,947.3637647663072,2725.0,124.0,79.0
388,2020-08-12 08:37:10.415,mcu2,16.00306275547156,23.805323925593328,2,0,2,6,12,1,3,6,0,6,17,0,1,4,2,5,4,1,5,8,87.59910358565737,92.0,44.0,1159.1813548524103,2283.0,618.0,78.0
389,2020-11-20 15:50:28.449,mcu1,38.35045045087103,31.30511060259344,31,5,8,12,5,8,6,0,3,2,8,14,16,3,0,5,5,5,0,7,90.67624763108023,91.0,56.0,1124.9039735099338,2473.0,202.0,55.0
390,2021-03-04 08:44:01.268,mcu1,13.363225774637911,17.315636363636365,12,7,10,3,8,8,4,7,0,5,17,2,7,7,3,0,4,10,4,7,91.41576618297829,98.0,87.0,1031.0639204545455,3069.0,588.0,107.0
391,2021-04-09 15:11:09.802,mcu2,23.629915319412408,38.5485648013917,1,1,2,13,4,4,6,2,1,4,7,1,0,8,12,0,7,10,0,0,77.43681968764791,92.0,92.0,1012.087904713974,2394.0,554.0,79.0
392,2020-11-17 09:47:03.921,mcu1,41.4991536046069,30.871126760563378,12,15,2,0,2,1,6,2,0,5,21,6,4,3,6,7,7,1,1,0,85.87001594896331,95.0,61.0,982.5202339181286,2489.0,145.0,54.0
393,2021-01-15 08:04:12.806,mcu1,20.010926825114502,27.68271276595745,29,13,4,12,10,0,1,1,0,0,0,0,7,5,9,6,0,5,0,0,90.12511848341231,90.0,70.0,992.2690454950937,3103.0,141.0,109.0
394,2021-01-17 16:18:34.090,mcu2,41.32913497369204,19.83742911153119,18,0,6,3,6,7,5,2,1,0,1,11,2,8,7,4,11,2,0,0,86.95459209851204,96.0,68.0,1046.332169709989,2479.0,134.0,52.0
395,2021-02-26 11:42:06.583,mcu2,75.07564039058822,28.17077667665361,9,15,2,6,0,8,8,3,0,2,22,2,14,1,6,2,1,6,3,3,89.6552346570397,92.0,39.0,999.7450213371267,3788.0,170.0,105.0
396,2021-04-12 17:55:54.970,mcu1,38.35045045087103,24.887284841754585,10,10,5,13,11,0,5,0,3,6,5,8,7,1,8,2,1,3,4,4,92.40277349768877,99.0,30.0,1009.0819672131148,2406.0,214.0,78.0
397,2020-11-04 07:55:20.007,mcu2,49.188873770163056,26.18814573137575,21,10,10,5,10,2,5,1,4,2,0,0,2,7,1,1,4,4,7,2,82.1177358490566,95.0,71.0,1015.7905797101448,3140.0,170.0,44.0
398,2020-12-10 07:55:42.425,mcu1,152.6952388068046,24.876977152899823,18,12,5,2,8,8,4,0,4,2,17,7,4,1,8,7,4,0,5,0,91.05116885722884,91.0,63.0,1054.0077110389611,2585.0,210.0,65.0
399,2021-01-29 11:42:54.747,mcu1,215.6234716447934,30.430346051464067,8,9,18,16,1,5,6,5,1,0,9,9,16,11,0,11,5,1,0,5,89.60313258327818,92.0,49.0,1026.3360323886639,3098.0,142.0,79.0
400,2021-01-24 18:06:06.771,mcu2,3.351765390426084,23.929870129870128,19,20,3,16,4,8,2,4,4,1,4,0,2,6,5,11,6,10,5,8,87.37862270672693,92.0,215.0,999.8965769455823,3221.0,552.0,78.0
401,2021-01-08 11:02:05.065,mcu1,78.64242595058944,30.018106671914982,20,12,5,1,12,2,1,4,2,4,0,20,16,5,3,1,1,0,0,0,77.58025247971146,97.0,45.0,1164.388441496921,2773.0,150.0,95.0
402,2021-01-25 18:25:08.332,mcu1,23.286083835964586,28.905388069275173,5,9,3,5,2,5,5,4,0,2,0,3,4,0,9,5,5,2,5,3,87.11590203518456,94.0,64.0,1019.3203056126947,3364.0,185.0,48.0
403,2021-03-06 08:34:22.147,mcu2,67.44714166854024,28.589266737513285,22,2,18,2,1,5,6,1,0,5,7,18,8,2,0,3,11,10,4,3,87.99851647769418,97.0,39.0,844.943458781362,2836.0,135.0,47.0
404,2020-11-04 09:34:21.229,mcu2,61.66242344596514,27.66075949367089,18,0,12,12,1,6,0,7,3,1,11,20,2,8,5,5,6,10,7,3,86.57747440273037,93.0,63.0,1348.9691629955944,2789.0,154.0,69.0
405,2020-12-16 20:48:58.960,mcu2,10.380066825796726,41.1910251642494,25,13,7,6,5,2,1,2,4,1,5,3,0,8,6,3,6,6,0,8,86.7975759264419,91.0,57.0,1043.4291139240506,2629.0,300.0,95.0
406,2021-01-05 11:42:24.076,mcu1,150.4820283613122,27.49304482225657,22,1,5,16,2,0,1,0,2,4,17,20,4,8,9,2,0,10,5,3,87.02269435055528,90.0,74.0,1033.7794104707434,3002.0,135.0,95.0
407,2020-12-23 11:53:43.789,mcu1,53.90629550417995,27.540386130811658,31,4,6,16,10,5,0,0,3,5,25,3,6,2,7,7,0,5,0,5,88.18079584775087,97.0,74.0,962.325944045253,3304.0,181.0,117.0
408,2020-08-14 20:04:55.204,mcu1,19.34829102423737,27.565081024568737,8,5,3,2,12,8,8,2,3,1,2,2,1,7,2,1,11,7,1,5,86.7975759264419,96.0,215.0,983.5078785549578,3283.0,183.0,67.0
409,2020-11-10 11:09:32.275,mcu2,67.87156025324835,46.78482142857143,31,13,3,3,0,4,0,3,4,1,2,9,1,1,5,3,3,10,1,8,215.0,95.0,84.0,1161.9270573566084,2506.0,597.0,44.0
410,2020-12-23 11:53:43.789,mcu1,80.14271712962952,27.91656350581827,7,6,0,5,0,1,0,0,1,4,2,12,0,7,0,2,3,7,0,7,87.73709834469328,97.0,66.0,1019.0208536982733,2682.0,125.0,67.0
411,2021-04-07 19:00:25.534,mcu1,41.63202773299401,30.45917836713469,17,6,4,0,1,8,0,0,1,0,0,8,8,11,9,4,0,0,0,3,86.43924783027965,99.0,74.0,999.9429819770617,2460.0,139.0,73.0
412,2021-01-21 18:39:06.270,mcu1,12.125734015631163,26.250279017857146,29,0,3,9,0,7,4,6,1,6,25,1,10,12,12,4,5,5,4,0,89.4439178515008,91.0,85.0,1146.965848452508,3056.0,171.0,90.0
413,2021-03-11 08:58:06.998,mcu1,25.76818827746261,184.10919055649242,2,0,17,7,10,7,4,6,5,2,12,1,14,4,2,5,1,2,10,0,89.95723158828748,96.0,38.0,963.6370209689079,2823.0,596.0,62.0
414,2020-10-29 08:31:44.310,mcu1,26.61158741908513,34.69157303370787,25,1,9,2,2,2,1,1,0,4,0,22,3,7,1,4,2,2,3,3,90.99731471535983,215.0,76.0,1133.7272271435734,2256.0,338.0,80.0
415,2021-04-20 08:58:18.839,mcu2,66.35838957604747,22.7171669793621,13,12,1,3,0,1,3,3,4,2,0,11,1,11,0,0,5,2,0,5,86.42637795275591,98.0,64.0,1178.3367808012852,2785.0,145.0,67.0
416,2020-12-24 07:54:40.651,mcu1,14.65671263231626,21.439535754399106,3,20,7,5,2,0,0,5,1,3,22,8,6,0,0,0,5,6,0,8,85.95375626043406,99.0,47.0,1092.412747938489,2428.0,114.0,105.0
417,2021-01-07 18:29:33.785,mcu1,189.6938592322168,25.974607013301092,6,8,12,1,0,0,0,0,7,2,15,7,10,6,8,3,7,2,3,0,88.36919459141681,96.0,72.0,1132.90198687245,3471.0,332.0,73.0
418,2021-04-13 19:04:32.476,mcu2,94.23494317557244,24.831053901850357,17,14,5,0,0,6,8,2,2,0,1,6,0,6,3,7,0,3,3,4,87.00937931034483,98.0,43.0,943.4162191192266,3000.0,560.0,53.0
419,2020-12-23 11:53:43.789,mcu2,47.35896941051068,24.876977152899823,15,12,16,6,11,1,6,2,4,5,12,5,5,12,4,4,2,6,7,8,87.98475111643612,99.0,43.0,944.5997157745143,2425.0,62.0,111.0
420,2021-03-08 08:29:56.250,mcu1,225.86481909970544,29.355973154362417,0,12,1,13,10,6,0,1,0,6,10,12,2,2,2,7,1,2,0,1,87.96828752642706,99.0,64.0,1715.5165339126238,2513.0,120.0,71.0
421,2020-08-04 17:19:21.333,mcu1,142.6353698919316,23.031767489016556,22,13,12,7,11,2,4,6,4,3,16,1,5,6,0,4,0,4,0,8,89.48164489939992,92.0,79.0,960.5863610955843,2489.0,139.0,76.0
422,2020-09-23 20:45:28.864,mcu1,11.425776227301721,36.82810556860578,9,12,16,1,6,1,5,2,0,0,4,4,2,3,6,5,4,10,2,5,87.70572498662386,90.0,80.0,993.6433632998413,3347.0,171.0,75.0
423,2020-10-28 22:54:49.891,mcu1,292.59267202887736,23.031767489016556,11,22,12,0,4,5,0,0,5,4,31,4,3,0,6,2,11,4,2,1,88.01090314373978,98.0,33.0,1143.5039866493605,2753.0,332.0,71.0
424,2021-01-20 08:46:47.799,mcu2,67.44714166854024,29.358538766125946,13,18,1,2,0,7,0,2,7,1,25,1,2,3,0,0,0,7,5,5,90.07352941176471,93.0,44.0,1014.8691052765739,2610.0,456.0,95.0
425,2021-01-13 08:38:58.656,mcu1,11.728542319354606,35.025311526479754,2,4,18,9,2,7,4,6,1,3,31,6,1,11,1,2,0,3,5,3,87.62452591656131,215.0,70.0,1177.629123625458,3119.0,173.0,62.0
426,2020-11-03 09:48:41.504,mcu1,37.68604181606044,24.77195899141036,5,21,0,3,5,0,0,0,1,4,1,9,10,1,9,0,11,3,10,5,88.0187985288108,93.0,63.0,1165.6935039911916,2453.0,574.0,107.0
427,2021-02-02 09:53:25.363,mcu1,10.524486430587421,28.04260355029586,3,3,10,1,1,0,2,6,1,5,4,20,14,1,3,2,0,0,3,8,86.69658976930792,89.0,71.0,1229.4866546257276,2806.0,0.0,75.0
428,2020-11-06 12:58:59.468,mcu1,32.706210103955485,41.1910251642494,6,9,10,9,0,2,0,1,0,6,13,1,2,12,12,0,6,2,0,8,90.2240766752045,90.0,78.0,1132.90198687245,3188.0,127.0,44.0
429,2020-12-21 07:53:09.246,mcu2,41.97356081303625,38.94277198211624,9,1,2,3,10,5,0,5,4,2,4,4,8,5,1,4,6,10,10,7,88.23871758219316,94.0,80.0,981.7774769034725,2523.0,187.0,66.0
430,2020-12-21 07:53:09.246,mcu1,53.39771907927757,39.414901721773575,13,0,9,13,2,0,1,2,2,4,11,3,0,1,2,7,4,4,2,8,89.04039671020803,96.0,61.0,996.5619134623371,2985.0,125.0,95.0
431,2021-03-11 08:58:06.998,mcu1,112.68774459091965,29.329169728141068,8,6,7,12,6,0,2,2,5,2,6,8,6,1,12,0,4,0,1,8,88.42088266953715,96.0,43.0,989.6392703422833,2536.0,576.0,117.0
432,2021-03-30 17:52:00.449,mcu2,98.69592211502741,34.08309506790565,25,22,1,9,6,1,1,4,4,3,0,0,2,8,0,1,5,4,7,2,89.54438642297649,215.0,88.0,1026.5427426536064,3306.0,338.0,66.0
433,2020-08-14 20:04:55.204,mcu1,59.47852250798348,28.592792792792803,6,6,2,3,0,5,3,2,4,1,13,12,6,1,8,2,6,0,1,8,87.38395638629284,90.0,42.0,975.8799802436616,2917.0,529.0,93.0
434,2020-10-13 11:21:01.114,mcu1,30.979715550941023,28.066890495867767,24,8,10,4,2,6,1,7,1,0,15,8,2,2,12,3,3,0,4,2,93.33955223880596,215.0,85.0,982.7009515178977,3271.0,533.0,88.0
435,2020-12-16 07:50:58.121,mcu1,129.54063991708375,34.69157303370787,9,0,17,16,6,5,2,4,1,6,31,20,4,0,4,11,3,0,0,2,87.80426431041107,97.0,32.0,992.9492128678987,2920.0,119.0,107.0
436,2020-12-30 17:59:59.593,mcu2,15.79375469306876,28.17077667665361,31,10,12,1,6,0,1,7,3,2,4,11,0,5,3,0,0,2,4,0,89.27991360691145,92.0,83.0,987.7063157894736,2663.0,126.0,56.0
437,2021-04-12 17:55:54.970,mcu1,28.712950158646002,23.70247933884297,4,22,16,13,8,8,2,2,0,4,0,22,0,7,1,5,6,7,1,8,87.02269435055528,90.0,55.0,1228.0350102971465,2682.0,137.0,72.0
438,2021-01-14 08:50:44.973,mcu2,73.86499784840923,26.93199290360733,13,8,16,6,10,0,6,1,0,1,23,6,3,7,5,6,11,3,0,5,87.56226126814362,215.0,90.0,1085.1139641224056,2357.0,456.0,72.0
439,2021-01-29 19:03:04.014,mcu1,74.80870594541841,26.206203582350373,4,2,17,9,8,1,0,1,4,1,0,6,3,2,2,0,1,0,0,2,81.2873986735446,99.0,69.0,1012.7766200258012,2915.0,133.0,79.0
440,2020-08-17 07:56:30.288,mcu1,14.656760224538846,24.831053901850357,8,14,7,12,11,0,1,1,4,0,12,18,8,11,5,7,7,0,0,4,88.0187985288108,96.0,54.0,1070.5338373593952,2663.0,118.0,103.0
441,2021-01-15 17:11:04.922,mcu2,22.68044525950356,40.46087352138308,3,7,8,0,4,1,0,7,5,1,25,1,4,5,4,6,6,6,2,5,90.2240766752045,93.0,72.0,997.9248303934872,2447.0,163.0,109.0
442,2021-03-05 07:47:57.920,mcu1,5.515505380508364,26.1685552407932,17,9,12,2,4,6,0,4,0,3,9,2,2,5,12,0,4,0,4,5,86.43924783027965,215.0,67.0,1021.6292509910286,2773.0,150.0,59.0
443,2020-11-05 07:54:40.604,mcu1,186.68155986510067,24.831053901850357,6,0,0,5,12,2,5,2,7,1,8,2,4,3,4,5,0,2,2,1,85.66196319018405,95.0,54.0,1073.8700179533214,2476.0,219.0,85.0
444,2020-12-09 11:17:14.562,mcu2,177.23123284201543,36.82810556860578,8,20,0,12,10,4,4,2,5,2,25,22,6,8,12,0,2,3,2,5,88.07594553706505,94.0,43.0,1061.6107784431138,3469.0,124.0,65.0
445,2021-02-26 20:36:15.305,mcu2,157.12447137668914,23.406052393857284,16,1,10,5,4,1,0,6,5,5,5,14,0,0,1,5,3,0,0,8,87.02269435055528,91.0,63.0,990.740348479672,3098.0,144.0,55.0
446,2021-03-16 18:06:51.363,mcu1,11.49011833543484,26.64264264264264,1,15,16,3,2,5,6,1,4,4,13,14,7,2,3,4,4,7,0,0,89.3290825363089,215.0,47.0,963.0634084302327,2832.0,662.0,68.0
447,2021-03-18 19:39:44.823,mcu1,70.81059854860659,25.297084683017122,8,6,5,2,0,8,0,7,0,4,2,6,1,2,9,3,7,0,2,2,87.8908422986093,92.0,58.0,1027.804919908467,2470.0,544.0,41.0
448,2020-12-25 08:41:40.837,mcu2,17.551857975081166,28.483948635634032,29,6,0,5,2,6,3,5,3,5,19,8,6,2,6,0,0,0,10,2,85.89763399323998,101.0,51.0,1070.8296296296296,2500.0,296.0,71.0
449,2021-04-20 18:33:57.130,mcu1,14.110129523869002,23.53648442605097,4,9,2,3,12,1,6,5,1,4,1,0,7,6,2,2,4,3,5,0,92.63061282123694,97.0,55.0,1142.4264117385505,3229.0,338.0,103.0
450,2020-12-25 11:02:22.148,mcu2,209.8878634211291,33.53449275362319,12,7,3,2,2,1,1,7,7,5,11,10,4,0,6,1,5,4,3,5,87.8908422986093,215.0,76.0,936.9505660377357,2925.0,546.0,78.0
451,2021-03-16 10:58:44.937,mcu1,74.80870594541841,30.0163421418637,20,18,9,5,6,1,4,4,2,1,4,9,14,7,12,7,2,3,4,0,89.65661478599222,96.0,32.0,946.7832710549009,3317.0,185.0,68.0
452,2020-10-06 10:13:45.103,mcu1,64.36164551817852,34.839950372208435,22,7,3,7,5,0,6,7,0,0,2,7,2,1,2,5,3,6,1,7,87.68442622950819,92.0,71.0,983.5078785549578,2403.0,217.0,50.0
453,2020-09-23 20:45:28.864,mcu2,93.32006776033265,33.705635491606714,0,0,0,9,0,0,2,3,3,5,22,8,3,6,1,3,6,1,4,1,87.98475111643612,94.0,39.0,1018.1000673854448,2925.0,597.0,59.0
454,2021-03-12 17:51:23.952,mcu1,22.72080389682268,47.543484150636694,5,2,9,7,6,0,3,1,0,6,25,7,7,7,0,1,0,1,2,8,93.47083969465649,96.0,84.0,972.6545989698308,2629.0,183.0,54.0
455,2020-12-16 20:48:58.960,mcu2,150.4820283613122,29.313223938223945,22,21,1,0,11,7,3,2,0,3,1,17,4,7,12,3,0,1,1,7,91.37523105360444,91.0,83.0,1033.8309162821358,3297.0,597.0,81.0
456,2021-01-08 08:52:14.674,mcu1,30.509963232890282,28.17302259887005,21,5,6,0,10,7,3,1,2,6,12,1,7,7,0,2,7,1,1,2,92.941186645909,215.0,57.0,1014.9329130294212,2713.0,154.0,75.0
457,2020-09-07 07:23:15.491,mcu1,23.629915319412408,40.46087352138308,1,1,16,9,6,1,1,6,3,4,13,18,10,5,6,1,4,3,7,0,88.1402752293578,98.0,90.0,940.8634209392503,2685.0,596.0,103.0
458,2021-01-19 20:35:17.839,mcu1,409.22208168099604,29.08480104370515,0,18,17,0,6,4,8,3,7,0,3,7,5,11,8,11,2,4,4,0,89.5338736492103,91.0,73.0,993.5945397111914,2482.0,162.0,69.0
459,2021-03-24 07:48:00.199,mcu1,14.543691958874865,29.21951219512195,22,5,10,0,1,4,4,1,1,4,8,18,2,3,1,4,6,7,0,0,91.22727272727272,99.0,67.0,962.325944045253,2616.0,175.0,59.0
460,2021-01-26 08:26:39.532,mcu1,38.62138964618365,26.51901016060308,10,0,5,5,0,1,1,5,0,4,13,4,16,0,0,5,6,0,2,4,85.36874757658006,94.0,66.0,1041.3824438981842,2470.0,529.0,54.0
461,2021-03-05 17:56:59.529,mcu1,55.420568940704854,26.28586442459275,13,18,10,5,1,7,6,2,1,4,1,11,14,2,3,4,6,0,2,5,86.1179706601467,215.0,36.0,1004.2046292763575,2513.0,173.0,63.0
462,2020-11-10 09:50:26.149,mcu1,13.97561065814178,23.70247933884297,1,6,18,0,2,0,6,4,4,5,23,1,0,12,8,4,5,6,0,4,86.15830618892508,93.0,86.0,1405.9224744245525,3002.0,536.0,70.0
463,2020-10-06 10:13:45.103,mcu1,203.0317138302285,19.83742911153119,15,22,12,12,11,6,4,4,2,2,19,9,1,1,12,0,4,1,1,3,89.39854128679345,92.0,80.0,1132.90198687245,2272.0,119.0,75.0
464,2020-12-02 20:45:27.554,mcu1,11.425776227301721,29.582109479305743,8,8,4,7,1,0,0,0,2,5,14,0,8,2,2,0,0,10,7,0,88.14057283429977,95.0,54.0,1006.2697719553613,3324.0,62.0,93.0
465,2021-02-01 10:53:56.584,mcu1,14.399144828870096,38.668911007025756,21,14,3,7,8,7,4,1,2,5,12,1,1,6,9,1,11,0,5,5,87.39893617021276,91.0,85.0,1029.8598862019917,2701.0,597.0,59.0
466,2020-09-14 07:52:13.342,mcu1,22.168383470889374,29.267765190525232,17,22,3,2,0,7,5,2,4,3,14,11,16,3,2,11,5,6,10,1,88.2391304347826,89.0,75.0,1019.358839050132,2519.0,141.0,80.0
467,2021-01-05 18:47:11.235,mcu2,16.116142514654438,31.699729486023447,22,13,7,6,0,0,2,5,1,0,31,1,7,2,12,3,5,0,1,7,87.37141238670696,95.0,55.0,991.8575216545872,2764.0,156.0,95.0
